city,state,zipcode,county,employer_name,case_number
PHOENIX ,ARIZONA ,85050 ,MARICOPA ,WEBILENT TECHNOLOGY INC ,I-200-16244-413802 
MARLBOROUGH ,MASSACHUSETTS ,01752 ,MIDDLESEX ,WEBILENT TECHNOLOGY INC ,I-200-16201-765141 
RESTON ,VIRGINIA ,20190 ,FAIRFAX ,WEBILENT TECHNOLOGY INC ,I-200-16200-246256 
PHOENIX ,ARIZONA ,85027 ,MARICOPA ,WEBILENT TECHNOLOGY INC ,I-200-16200-492498 
HARTFORD ,CONNECTICUT ,06103 ,HARTFORD ,WEBILENT TECHNOLOGY INC ,I-200-16200-855303 
LAS VEGAS ,NEVADA ,89135 ,CLARK ,WEBILENT TECHNOLOGY INC ,I-200-16200-939732 
WINSTON-SALEM ,NORTH CAROLINA ,27107 ,FORSYTH ,WEBILENT TECHNOLOGY INC ,I-200-16200-088091 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,WEBILENT TECHNOLOGY INC ,I-200-16182-604685 
HOUSTON ,TEXAS ,77092 ,HARRIS ,WEBILENT TECHNOLOGY INC ,I-200-16144-429528 
BELLEVUE ,WASHINGTON ,98007 ,KING ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16342-460404 
RICHARDSON ,TEXAS ,75082 ,COLLIN ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16350-663449 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16340-099261 
BELLEVUE ,WASHINGTON ,98007 ,KING ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16337-667433 
BELLEVUE ,WASHINGTON ,98007 ,KING ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16328-745042 
RIDGEFIELD PARK ,NEW JERSEY ,07660 ,BERGEN ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16334-498356 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16335-911863 
RICHARDSON ,TEXAS ,75082 ,COLLIN ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16326-541688 
NEW YORK ,NEW YORK ,10011 ,NEW YORK ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16320-130678 
RIDGEFIELD PARK ,NEW JERSEY ,07660 ,BERGEN ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16320-774984 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16295-680974 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16295-384029 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16291-110393 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16285-493168 
RIDGEFIELD PARK ,NEW JERSEY ,07660 ,DENTON ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16285-214614 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16272-753288 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16272-807692 
RIDGEFIELD PARK ,NEW JERSEY ,07660 ,BERGEN ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16270-855673 
RICHARDSON ,TEXAS ,75082 ,COLLIN ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16260-489302 
RICHARDSON ,TEXAS ,75082 ,COLLIN ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16258-356537 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16161-643070 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16160-073647 
NEW YORK ,NEW YORK ,10167 ,NEW YORK ,SOCIETE GENERALE ,I-200-16294-982209 
NEW YORK ,NEW YORK ,110167 ,NEW YORK ,SOCIETE GENERALE ,I-200-16273-481185 
NEW YORK ,NEW YORK ,10167 ,NEW YORK ,SOCIETE GENERALE ,I-200-16271-934974 
NEW YORK ,NEW YORK ,10167 ,NEW YORK ,SOCIETE GENERALE ,I-200-16155-630337 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,SCIOINSPIRE CORPORATION ,I-200-16339-629386 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,SCIOINSPIRE CORPORATION ,I-200-16312-176052 
JACKSONVILLE ,FLORIDA ,32223 ,DUVALL ,SCIOINSPIRE CORPORATION ,I-200-16271-736149 
JACKSONVILLE ,FLORIDA ,32223 ,DUVAL ,SCIOINSPIRE CORPORATION ,I-200-16236-168983 
CHICAGO ,ILLINOIS ,60661 ,COOK ,RBS SECURITIES INC. ,I-200-16235-138231 
STAMFORD ,CONNECTICUT ,06901 ,FAIRFIELD ,RBS SECURITIES INC. ,I-200-16259-370366 
STONY BROOK ,NEW YORK ,11794-5222 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16350-194510 
STONY BROOK ,NEW YORK ,11794-8651 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16295-586292 
STONY BROOK ,NEW YORK ,11794-2323 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16314-032659 
UPTON ,NEW YORK ,11973 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16299-877673 
UPTON ,NEW YORK ,11973 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16300-448611 
UPTON ,NEW YORK ,11973 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16295-033048 
STONY BROOK ,NEW YORK ,11794-2275 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16295-293576 
STONY BROOK ,NEW YORK ,11794-3600 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16294-531076 
ISLANDIA ,NEW YORK ,11749 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16243-121580 
STONY BROOK ,NEW YORK ,11794 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16267-533247 
STONY BROOK ,NEW YORK ,11794 ,SUFFOLK ,RESEARCH FOUNDATION OF THE STATE UNIVERSITY OF NEW YORK ,I-200-16216-087191 
BURLINGTON ,MASSACHUSETTS ,01803 ,MIDDLESEX ,"AVID TECHNOLOGY, INC. ",I-200-16340-852083 
ATLANTA ,GEORGIA ,30305 ,FULTON ,"AVID TECHNOLOGY, INC. ",I-200-16278-010819 
BURLINGTON ,MASSACHUSETTS ,01803 ,MIDDLESEX ,"AVID TECHNOLOGY, INC. ",I-200-16222-342211 
BURLINGTON ,MASSACHUSETTS ,01803 ,MIDDLESEX ,"AVID TECHNOLOGY, INC. ",I-200-16172-385022 
SUNNYVALE ,CALIFORNIA ,94086 ,SANTA CLARA ,NOKIA USA INC. ,I-200-16159-101945 
SUNNYVALE ,CALIFORNIA ,94086 ,SANTA CLARA ,NOKIA USA INC. ,I-200-16132-316317 
ROCKVILLE ,MARYLAND ,20850 ,MONTGOMERY ,"FINANCIAL INDUSTRY REGULATORY AUTHORITY, INC. ",I-200-16323-717655 
NEW YORK ,NEW YORK ,10281 ,NEW YORK ,"FINANCIAL INDUSTRY REGULATORY AUTHORITY, INC. ",I-200-16292-312853 
FAIR LAWN ,NEW JERSEY ,07410 ,BERGEN ,MICRON SYSTEMS INC. ,I-200-16305-466583 
GRANTS PASS ,OREGON ,97527 ,JOSEPHINE ,ASANTE PHYSICIAN PARTNERS ,I-200-16279-660772 
MEDFORD ,OREGON ,97504 ,JACKSON ,ASANTE PHYSICIAN PARTNERS ,I-200-16279-847084 
GRANTS PASS ,OREGON ,97527 ,JOSEPHINE ,ASANTE PHYSICIAN PARTNERS ,I-200-16275-853983 
MEDFORD ,OREGON ,97504 ,JACKSON ,ASANTE PHYSICIAN PARTNERS ,I-200-16273-397151 
GRANTS PASS ,OREGON ,97527 ,JOSEPHINE ,ASANTE PHYSICIAN PARTNERS ,I-200-16268-935960 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16319-730400 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16299-349542 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16278-982158 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16256-167472 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16239-357338 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16165-585115 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16119-997885 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"NYSE MARKET (DE), INC. ",I-200-16119-264076 
CHICAGO ,ILLINOIS ,60654 ,COOK ,"JUMP OPERATIONS, LLC ",I-200-16308-824289 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,"JUMP OPERATIONS, LLC ",I-200-16308-315229 
CHICAGO ,ILLINOIS ,60654 ,COOK ,"JUMP OPERATIONS, LLC ",I-200-16258-684759 
CHICAGO ,ILLINOIS ,60654 ,COOK ,"JUMP OPERATIONS, LLC ",I-200-16209-286802 
JUNO BEACH ,FLORIDA ,33408 ,PALM BEACH ,DIVENSI INC. ,I-200-16327-586259 
BELLEVUE ,WASHINGTON ,98007 ,KING ,DIVENSI INC ,I-200-16327-654113 
BELLEVUE ,WASHINGTON ,98007 ,KING ,DIVENSI INC. ,I-200-16245-851920 
HOUSTON ,TEXAS ,77070 ,HARRIS ,AZMETRY INC. ,I-200-16285-942441 
ORLANDO ,FLORIDA ,32819 ,ORANGE ,AZMETRY INC. ,I-200-16273-684882 
LONG ISLAND CITY ,NEW YORK ,11101 ,QUEENS ,AZMETRY INC. ,I-200-16266-932712 
DUBLIN ,OHIO ,43016 ,FRANKLIN ,AZMETRY INC. ,I-200-16265-162335 
SUNNYVALE ,CALIFORNIA ,94085 ,SANTA CLARA ,"MIRANTIS, INC. ",I-200-16320-842816 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,"NOMURA SECURITIES INTERNATIONAL, INC. ",I-200-16281-020252 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,"NOMURA SECURITIES INTERNATIONAL, INC. ",I-200-16187-503253 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,"NOMURA SECURITIES INTERNATIONAL, INC. ",I-200-16098-753720 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,"NOMURA SECURITIES INTERNATIONAL, INC. ",I-200-16092-489600 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16342-117812 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,"INTRALINKS, INC. ",I-200-16336-371292 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16272-150802 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16272-731804 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16266-572041 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16251-220630 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX COUNTY ,"INTRALINKS, INC. ",I-200-16215-970303 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16166-176555 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16167-056782 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16168-900654 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"INTRALINKS, INC. ",I-200-16153-695586 
LEBANON ,NEW HAMPSHIRE ,03756 ,GRAFTON ,DARTMOUTH COLLEGE ,I-200-16288-209464 
HANOVER ,NEW HAMPSHIRE ,03755 ,GRAFTON ,DARTMOUTH COLLEGE ,I-200-16279-710198 
HANOVER ,NEW HAMPSHIRE ,03755 ,GRAFTON ,DARTMOUTH COLLEGE ,I-200-16225-200829 
HANOVER ,NEW HAMPSHIRE ,03755 ,GRAFTON ,DARTMOUTH COLLEGE ,I-200-16207-382021 
HANOVER ,NEW HAMPSHIRE ,03755 ,GRAFTON ,DARTMOUTH COLLEGE ,I-200-16202-370014 
HANOVER ,NEW HAMPSHIRE ,03755 ,GRAFTON ,DARTMOUTH COLLEGE ,I-200-16197-486112 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,RECRUITING MINDS INC. ,I-200-16270-570080 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,RECRUITING MINDS INC. ,I-200-16270-911398 
PLANO ,TEXAS ,75024 ,COLLIN ,RECRUITING MINDS INC. ,I-200-16203-186703 
AGAT ,GUAM ,96928 ,GUAM ,TRISTAR TERMINALS GUAM INC. ,I-200-16286-324400 
SIGNAL HILL ,CALIFORNIA ,90755 ,LOS ANGELES ,TRISTAR RISK MANAGEMENT ,I-200-16272-425712 
AGAT ,GUAM ,96928 ,GUAM ,TRISTAR TERMINALS GUAM INC. ,I-200-16263-443437 
BEAVERTON ,OREGON ,97006 ,WASHINGTON ,NITYO INFOTECH CORP ,I-200-16328-625729 
VICTOR ,NEW YORK ,14564 ,ONTARIO ,NITYO INFOTECH CORP ,I-200-16328-316694 
GREENVILLE ,SOUTH CAROLINA ,29615 ,GREENVILLE ,NITYO INFOTECH CORP ,I-200-16279-297523 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,NITYO INFOTECH CORP ,I-200-16272-252116 
MINNEAPOLIS ,MINNESOTA ,55402 ,HENNEPIN ,NITYO INFOTECH CORP ,I-200-16214-396287 
SAN FRANCISCO ,CALIFORNIA ,94102 ,SAN FRANCISCO ,A MEDIUM CORPORATION ,I-200-16265-955014 
SIMI VALLEY ,CALIFORNIA ,93063 ,VENTURA ,DELL USA L.P. ,I-200-16333-091495 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,DELL USA L.P. ,I-200-16322-451763 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16321-377830 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16320-960802 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16309-674146 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16315-243763 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16307-414756 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16306-217997 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16299-695443 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16286-054382 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16287-664255 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16281-175036 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16280-160359 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16272-727968 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16270-020134 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16267-991168 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16250-328466 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16193-444359 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16222-878487 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16221-219223 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16193-920732 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16201-830673 
AUSTIN ,TEXAS ,78717 ,TRAVIS ,DELL USA L.P. ,I-200-16200-456142 
HOUSTON ,TEXAS ,77025 ,HARRIS ,DELL USA L.P. ,I-200-16190-390758 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16160-803353 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16161-217469 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16154-935219 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16146-064467 
ROUND ROCK ,TEXAS ,78682 ,WILLIAMSON ,DELL USA L.P. ,I-200-16096-423326 
ANOKA ,MINNESOTA ,55303 ,ANOKA ,"ETEK IT SERVICES, INC. ",I-200-16364-164021 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"ETEK IT SERVICES, INC. ",I-200-16364-701665 
FRANKLIN LAKES ,NEW JERSEY ,07417 ,BERGEN ,"ETEK IT SERVICES, INC. ",I-200-16314-848727 
DUBLIN ,OHIO ,43017 ,FRANKLIN ,"ETEK IT SERVICES, INC. ",I-200-16305-899031 
MINNEAPOLIS ,MINNESOTA ,55479 ,HENNEPIN ,"ETEK IT SERVICES, INC. ",I-200-16305-591775 
SCHAUMBURG ,ILLINOIS ,60173 ,COOK ,"ETEK IT SERVICES, INC. ",I-200-16232-607362 
WOODBURY ,MINNESOTA ,55125 ,WASHINGTON ,"ETEK IT SERVICES, INC. ",I-200-16197-022046 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16344-098341 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16342-341733 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16337-131551 
CHARLOTTESVILLE ,VIRGINIA ,22903 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA HEALTH SERVICES FOUNDATION ,I-200-16322-007650 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16322-309654 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16319-989686 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16316-687841 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16314-103420 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16306-279991 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16302-178056 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA HEALTH SERVICES FOUNDATION ,I-200-16301-976575 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16301-509307 
CHARLOTTESVILLE ,VIRGINIA ,22908 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16295-156832 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16292-971500 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16292-422049 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16287-765350 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16266-881638 
CHARLOTTESVILLE ,VIRGINIA ,22908 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16259-659207 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16259-949734 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16256-408830 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16244-320777 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16244-072252 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16236-857150 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16235-389000 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16228-391361 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16225-338323 
CHARLOTTESVILLE ,VIRGINIA ,22904 ,ALBEMARLE ,UNIVERSITY OF VIRGINIA ,I-200-16218-819141 
CHARLOTTESVILLE ,VIRGINIA ,22903 ,N/A ,THE COLLEGE FOUNDATION OF THE UNIVERSITY OF VIRGINIA ,I-200-16201-663393 
PLAINSBORO ,NEW JERSEY ,08536 ,MIDDLESEX ,"RESOURCESYS, INC. ",I-200-16351-891286 
FORT WORTH ,TEXAS ,76155 ,TARRANT ,"RESOURCESYS, INC. ",I-200-16323-874632 
ELLICOTT CITY ,MARYLAND ,21042 ,HOWARD ,"RESOURCESYS, INC. ",I-200-16315-588506 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"RESOURCESYS, INC. ",I-200-16309-106342 
ALPHARETTA ,GEORGIA ,30022 ,FULTON ,"RESOURCESYS, INC. ",I-200-16297-981756 
FORT WORTH ,TEXAS ,76155 ,TARRANT ,"RESOURCESYS, INC. ",I-200-16288-945141 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX (WALTHAM) ,"RESOURCESYS, INC. ",I-200-16278-520334 
ATLANTA ,GEORGIA ,30328 ,FULTON COUNTY ,"ATKINS NORTH AMERICA, INC. ",I-200-16267-394239 
CALVERTON ,MARYLAND ,20705 ,PRICE GEORGE'S COUNTY ,"ATKINS NORTH AMERICA, INC. ",I-200-16263-325600 
DULLES ,VIRGINIA ,20166 ,LOUDOUN ,"CIGITAL, INC. ",I-200-16288-343461 
ATLANTA ,GEORGIA ,30308 ,FULTON ,"CIGITAL, INC. ",I-200-16264-031868 
DULLES ,VIRGINIA ,20166 ,LOUDOUN ,"CIGITAL, INC. ",I-200-16274-049300 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16340-045683 
MELBOURNE ,FLORIDA ,32901 ,BREVARD ,ROCKWELL COLLINS INC. ,I-200-16334-765839 
MELBOURNE ,FLORIDA ,32901 ,BREVARD ,ROCKWELL COLLINS INC. ,I-200-16327-647397 
IRVINE ,CALIFORNIA ,92606 ,ORANGE ,ROCKWELL COLLINS INC. ,I-200-16301-637962 
MELBOURNE ,FLORIDA ,32901 ,BREVARD ,ROCKWELL COLLINS INC. ,I-200-16298-941205 
MELBOURNE ,FLORIDA ,32901 ,BREVARD ,ROCKWELL COLLINS INC. ,I-200-16281-247881 
CHANDLER ,ARIZONA ,85225 ,MARICOPA ,ROCKWELL COLLINS INC. ,I-200-16218-226642 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16216-233592 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16176-700818 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16168-469788 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16169-473500 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16125-112874 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16124-650371 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16125-939663 
ANNAPOLIS ,MARYLAND ,21401 ,ANNE ARUNDEL ,"ROCKWELL COLLINS, INC. ",I-200-16123-537837 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16111-347834 
CEDAR RAPIDS ,IOWA ,52498 ,LINN ,ROCKWELL COLLINS INC. ,I-200-16106-446033 
PHOENIX ,ARIZONA ,85040 ,MARICOPA ,"APOLLO EDUCATION GROUP, INC. ",I-200-16174-929346 
PHOENIX ,ARIZONA ,85040 ,MARICOPA ,"APOLLO EDUCATION GROUP, INC. ",I-200-16105-376009 
PHOENIX ,ARIZONA ,85040 ,MARICOPA ,"APOLLO EDUCATION GROUP, INC. ",I-200-16097-039341 
SUNNYVALE ,CALIFORNIA ,94085 ,SANTA CLARA ,"RIVERBED TECHNOLOGY, INC. ",I-200-16342-407447 
CARY ,NORTH CAROLINA ,27518 ,WAKE ,"RIVERBED TECHNOLOGY, INC. ",I-200-16326-026072 
SUNNYVALE ,CALIFORNIA ,94085 ,SANTA CLARA ,"RIVERBED TECHNOLOGY, INC. ",I-200-16323-132696 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"RIVERBED TECHNOLOGY, INC. ",I-200-16306-404854 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"RIVERBED TECHNOLOGY, INC. ",I-200-16305-608331 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"RIVERBED TECHNOLOGY, INC. ",I-200-16278-878883 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"RIVERBED TECHNOLOGY, INC. ",I-200-16256-320478 
WATERBURY ,CONNECTICUT ,06710 ,NEW HAVEN ,"RIVERBED TECHNOLOGY, INC. ",I-200-16222-075794 
CARY ,NORTH CAROLINA ,27518 ,WAKE ,"RIVERBED TECHNOLOGY, INC. ",I-200-16211-864636 
