city,state,zipcode,county,employer_name,case_number
JACKSONVILLE ,FLORIDA ,32254 ,DUVAL ,"WINN-DIXIE STORES, INC. ",I-200-16336-868965 
SPRING VALLEY ,NEW YORK ,10977 ,ROCKLAND ,"CAPTEVO, INC ",I-200-16292-580749 
WINTER PARK ,FLORIDA ,32791 ,ORANGE ,"ADVENTIST HEALTH SYSTEM/SUNBELT, INC. ",I-200-16321-249460 
ORLANDO ,FLORIDA ,32803 ,ORANGE ,ADVENTIST HEALTH SYSTEM/SUNBELT INC ,I-200-16300-869661 
ORLANDO ,FLORIDA ,32803 ,ORANGE ,ADVENTIST HEALTH SYSTEM/SUNBELT INC ,I-200-16300-329510 
ORLANDO ,FLORIDA ,32703 ,ORANGE ,ADVENTIST HEALTH SYSTEM/SUNBELT INC ,I-200-16258-869748 
KISSIMMEE ,FLORIDA ,34744 ,OSCEOLA ,ADVENTIST HEALTH SYSTEM/SUNBELT INC ,I-200-16257-946333 
ALTAMONTE SPRINGS ,FLORIDA ,32714 ,SEMINOLE ,ADVENTIST HEALTH SYSTEM/SUNBELT INC ,I-200-16203-106820 
ALLENTOWN ,PENNSYLVANIA ,18101 ,LEHIGH ,"THE UNITED SOLUTIONS GROUP, INC. ",I-200-16307-904639 
ALLENTOWN ,PENNSYLVANIA ,18101 ,LEHIGH ,"THE UNITED SOLUTIONS GROUP, INC. ",I-200-16293-553032 
ALLENTOWN ,PENNSYLVANIA ,18101 ,LEHIGH ,"THE UNITED SOLUTIONS GROUP, INC. ",I-200-16293-904238 
ALLENTOWN ,PENNSYLVANIA ,18101 ,LEHIGH ,"THE UNITED SOLUTIONS GROUP, INC. ",I-200-16293-863286 
HERNDON ,VIRGINIA ,20171 ,FAIRFAX ,"THE UNITED SOLUTIONS GROUP, INC. ",I-200-16214-160794 
