city,state,zipcode,county,employer_name,case_number
WYOMING ,MINNESOTA ,55092 ,CHISAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16265-082900 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16265-551478 
HOUSTON ,TEXAS ,77032 ,HARRIS ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16265-345805 
CHICAGO ,ILLINOIS ,60623 ,COOK ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16265-230020 
STOW ,MASSACHUSETTS ,01775 ,MIDDLESEX ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16265-023319 
WYOMING ,MINNESOTA ,55092 ,CHISAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16258-376410 
AUBURN HILLS ,MICHIGAN ,48326 ,OAKLAND ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16257-341466 
BELLEVUE ,WASHINGTON ,98007 ,KING ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16256-649129 
NORTH HAVEN ,CONNECTICUT ,06473 ,NEW HAVEN ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16256-806645 
MILWAUKEE ,WISCONSIN ,53204 ,MILWAUKEE ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16250-193184 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16246-818738 
PHOENIX ,ARIZONA ,85040 ,MARICOPA ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16236-953351 
DECATUR ,GEORGIA ,30035 ,DEKALB ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16236-731306 
SMITHVILLE ,TENNESSEE ,37166 ,DEKALB ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16230-109112 
MEQUON ,WISCONSIN ,53092 ,OZAUKEE ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16224-647921 
PLANO ,TEXAS ,75024 ,COLLIN ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16218-801901 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16218-892186 
HOLTSVILLE ,NEW YORK ,11742 ,SUFFOLK ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16195-994688 
KOKOMO ,INDIANA ,46902 ,HOWARD ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16195-712197 
IRWINDALE ,CALIFORNIA ,91706 ,LOS ANGELES ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16194-676360 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16179-060768 
DAYTON ,OHIO ,45409 ,MONTGOMERY ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16175-903027 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16174-361410 
HOUSTON ,TEXAS ,77067 ,HARRIS ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16110-253779 
MASON ,OHIO ,45040 ,WARREN ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16110-740372 
CHELMSFORD ,MASSACHUSETTS ,01824 ,MIDDLESEX ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16109-746157 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16105-699347 
DENISON ,TEXAS ,75020 ,GRAYSON ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16104-633122 
HUNTINGTON ,INDIANA ,46750 ,HUNTINGTON ,L AND T TECHNOLOGY SERVICES LIMITED ,I-200-16097-466486 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,L&T TECHNOLOGY SERVICES LIMITED ,I-200-16095-481699 
HOUSTON ,TEXAS ,77032 ,HARRIS ,L AND T TECHNOLOGY SERVICES LIMITED ,I-200-16095-901268 
DALLAS ,TEXAS ,75206 ,DALLAS ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16294-187686 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16288-872023 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16277-027880 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16279-583018 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16265-038749 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16270-504061 
JERSEY CITY ,NEW JERSEY ,07302 ,HUDSON ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16267-252810 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16260-643326 
TAMPA ,FLORIDA ,33607 ,HILLSBOROUGH ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16260-097251 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,NEW YORK LIFE INSURANCE COMPANY ,I-200-16216-514674 
PLANO ,TEXAS ,75024 ,COLLIN COUNTY ,GEONINE INC. ,I-200-16336-362276 
PLANO ,TEXAS ,75024 ,COLLIN COUNTY ,GEONINE INC. ,I-200-16335-336832 
PLANO ,TEXAS ,75024 ,COLLIN COUNTY ,GEONINE INC. ,I-200-16335-742556 
PLANO ,TEXAS ,75024 ,COLLIN COUNTY ,GEONINE INC. ,I-200-16323-844202 
PHOENIX ,ARIZONA ,85054 ,MARICOPA COUNTY ,GEONINE INC ,I-200-16278-017568 
SHOREVIEW ,MINNESOTA ,55126 ,RAMSEY COUNTY ,GEONINE INC. ,I-200-16265-051546 
JERSEY CITY ,NEW JERSEY ,07302 ,HUDSON ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16301-673488 
NEEDHAM ,MASSACHUSETTS ,02492 ,NORFOLK ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16301-901745 
CAMDEN ,NEW JERSEY ,08102 ,CAMDEN ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16294-399353 
BUTLER ,PENNSYLVANIA ,16001 ,BUTLER ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16295-699948 
NEEDHAN ,MASSACHUSETTS ,02492 ,NORFOLK ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16287-998331 
FOREST HILLS ,NEW YORK ,11375 ,QUEENS ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16285-766992 
SOUTH PLAINFIELD ,NEW JERSEY ,07080 ,MIDDLESEX ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16278-407788 
BERKELEY HEIGHTS ,NEW JERSEY ,07922 ,UNION ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16257-946680 
WEST ORANGE ,NEW JERSEY ,07052 ,ESSEX ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16237-077537 
SOUTH PLAINFIELD ,NEW JERSEY ,07080 ,MIDDLESEX ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16062-438576 
WEST ORANGE ,NEW JERSEY ,07052 ,ESSEX ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16230-357645 
DOWNINGTON ,PENNSYLVANIA ,19335 ,CHESTER ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16147-321012 
PERTH AMBOY ,NEW JERSEY ,08861 ,MIDDLESEX ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16111-234272 
MEDFORD ,NEW JERSEY ,08055 ,BURLINGTON ,TENDER TOUCH REHAB SERVICES LLC ,I-200-16097-842999 
CHICAGO ,ILLINOIS ,60606 ,COOK ,"SAGGEZZA, INC. ",I-200-16340-210753 
CHICAGO ,ILLINOIS ,60606 ,COOK ,"SAGGEZZA, INC. ",I-200-16333-233762 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,"SAGGEZZA, INC. ",I-200-16265-062685 
SAN ANTONIO ,TEXAS ,78251 ,BEXAR ,EXIMIUS SYSTEMS INC. ,I-200-16265-065443 
BALTIMORE ,MARYLAND ,21202 ,BALTIMORE ,"T. ROWE PRICE ASSOCIATES, INC. ",I-200-16348-085045 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"T. ROWE PRICE ASSOCIATES, INC. ",I-200-16286-876684 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"T. ROWE PRICE ASSOCIATES, INC. ",I-200-16274-535959 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"T. ROWE PRICE ASSOCIATES, INC. ",I-200-16265-068271 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"T. ROWE PRICE ASSOCIATES, INC. ",I-200-16261-424375 
BALTIMORE ,MARYLAND ,21202 ,BALTIMORE ,"T. ROWE PRICE ASSOCIATES, INC. ",I-200-16147-001096 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16348-501147 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16347-322733 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16334-719106 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16334-275631 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16333-469711 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16319-917700 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16315-348774 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16315-303439 
EL DORADO HILLS ,CALIFORNIA ,95762 ,EL DORADO ,BLUE SHIELD OF CALIFORNIA ,I-200-16305-970980 
EL DORADO HILLS ,CALIFORNIA ,95762 ,EL DORADO ,BLUE SHIELD OF CALIFORNIA ,I-200-16305-783252 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16288-085591 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16286-862150 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16285-927094 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16280-987550 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16278-387732 
EL DORADO HILLS ,CALIFORNIA ,95762 ,EL DORADO ,BLUE SHIELD OF CALIFORNIA ,I-200-16272-510064 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,BLUE SHIELD OF CALIFORNIA ,I-200-16130-941463 
